"claims","total_cost","payout","cost_if_insured","cost_if_uninsured"
1,546.239460957185,296.239460957185,925,546.239460957185
0,0,0,675,0
0,0,0,675,0
1,225.037023605469,0,900.037023605469,225.037023605469
1,767.541911329861,517.541911329861,925,767.541911329861
1,508.013826021381,258.013826021381,925,508.013826021381
1,1343.87163406532,1093.87163406532,925,1343.87163406532
0,0,0,675,0
1,527.07210803281,277.07210803281,925,527.07210803281
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,190.761267672483,0,865.761267672483,190.761267672483
2,2260.77746501288,2010.77746501288,925,2260.77746501288
0,0,0,675,0
1,1210.80909113344,960.809091133442,925,1210.80909113344
0,0,0,675,0
0,0,0,675,0
1,609.396577669412,359.396577669412,925,609.396577669412
1,1325.60526602119,1075.60526602119,925,1325.60526602119
2,661.240156807376,411.240156807376,925,661.240156807376
0,0,0,675,0
1,325.563934860823,75.5639348608225,925,325.563934860823
0,0,0,675,0
0,0,0,675,0
1,939.711835796687,689.711835796687,925,939.711835796687
0,0,0,675,0
0,0,0,675,0
3,1188.58600279258,938.586002792581,925,1188.58600279258
1,337.184678482673,87.184678482673,925,337.184678482673
0,0,0,675,0
0,0,0,675,0
1,312.914432161165,62.9144321611648,925,312.914432161165
0,0,0,675,0
0,0,0,675,0
1,421.327074308879,171.327074308879,925,421.327074308879
0,0,0,675,0
1,158.818256536071,0,833.818256536071,158.818256536071
0,0,0,675,0
2,286.476821222334,36.4768212223342,925,286.476821222334
1,127.893911471256,0,802.893911471256,127.893911471256
1,1285.9927823736,1035.9927823736,925,1285.9927823736
1,333.206220340014,83.2062203400142,925,333.206220340014
2,1141.90303435455,891.903034354554,925,1141.90303435455
1,306.983114149503,56.9831141495029,925,306.983114149503
1,187.287073088313,0,862.287073088313,187.287073088313
1,376.221959295207,126.221959295207,925,376.221959295207
2,729.192313533704,479.192313533704,925,729.192313533704
0,0,0,675,0
1,306.342012340772,56.3420123407723,925,306.342012340772
1,671.595311097331,421.595311097331,925,671.595311097331
0,0,0,675,0
0,0,0,675,0
1,125.953481543254,0,800.953481543254,125.953481543254
1,378.495293654098,128.495293654098,925,378.495293654098
0,0,0,675,0
0,0,0,675,0
2,151.922061911027,0,826.922061911027,151.922061911027
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,283.187910160232,33.1879101602317,925,283.187910160232
2,1540.93810364969,1290.93810364969,925,1540.93810364969
0,0,0,675,0
0,0,0,675,0
2,914.705206442313,664.705206442313,925,914.705206442313
0,0,0,675,0
2,741.779680313974,491.779680313974,925,741.779680313974
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
3,1989.87239904247,1739.87239904247,925,1989.87239904247
1,82.0730061753065,0,757.073006175307,82.0730061753065
1,429.874095211278,179.874095211278,925,429.874095211278
0,0,0,675,0
1,520.670811849955,270.670811849955,925,520.670811849955
0,0,0,675,0
3,1547.75027053589,1297.75027053589,925,1547.75027053589
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,642.026182980772,392.026182980772,925,642.026182980772
0,0,0,675,0
0,0,0,675,0
1,560.730369257477,310.730369257477,925,560.730369257477
0,0,0,675,0
1,103.911005030209,0,778.911005030209,103.911005030209
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
3,1098.57428869639,848.574288696395,925,1098.57428869639
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,323.310507812589,73.3105078125885,925,323.310507812589
0,0,0,675,0
0,0,0,675,0
1,469.783697787037,219.783697787037,925,469.783697787037
1,314.118009905462,64.118009905462,925,314.118009905462
0,0,0,675,0
1,593.755585710001,343.755585710001,925,593.755585710001
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,804.600252385794,554.600252385794,925,804.600252385794
0,0,0,675,0
0,0,0,675,0
2,366.838451831448,116.838451831448,925,366.838451831448
0,0,0,675,0
2,338.760437767258,88.7604377672577,925,338.760437767258
0,0,0,675,0
0,0,0,675,0
2,850.31477674377,600.31477674377,925,850.31477674377
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,409.104799851811,159.104799851811,925,409.104799851811
0,0,0,675,0
1,616.795221629448,366.795221629448,925,616.795221629448
0,0,0,675,0
0,0,0,675,0
1,354.560907231545,104.560907231545,925,354.560907231545
1,1382.95551322243,1132.95551322243,925,1382.95551322243
2,537.994898136995,287.994898136995,925,537.994898136995
0,0,0,675,0
1,243.128944641661,0,918.128944641661,243.128944641661
0,0,0,675,0
0,0,0,675,0
2,582.457738456494,332.457738456494,925,582.457738456494
1,144.142671364033,0,819.142671364033,144.142671364033
1,159.300281957435,0,834.300281957435,159.300281957435
0,0,0,675,0
0,0,0,675,0
1,430.232446991774,180.232446991774,925,430.232446991774
0,0,0,675,0
1,135.064349141138,0,810.064349141138,135.064349141138
1,769.910673857232,519.910673857232,925,769.910673857232
0,0,0,675,0
1,417.625874317937,167.625874317937,925,417.625874317937
1,382.112953324507,132.112953324507,925,382.112953324507
0,0,0,675,0
1,121.867606348665,0,796.867606348665,121.867606348665
0,0,0,675,0
1,444.286111339536,194.286111339536,925,444.286111339536
0,0,0,675,0
2,779.496865555937,529.496865555937,925,779.496865555937
1,611.185512217173,361.185512217173,925,611.185512217173
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,188.911109036525,0,863.911109036525,188.911109036525
1,602.569199567549,352.569199567549,925,602.569199567549
1,910.808746711861,660.808746711861,925,910.808746711861
0,0,0,675,0
0,0,0,675,0
1,345.271169439628,95.2711694396278,925,345.271169439628
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,435.975163760061,185.975163760061,925,435.975163760061
1,876.029492788707,626.029492788707,925,876.029492788707
0,0,0,675,0
2,416.580986244076,166.580986244076,925,416.580986244076
0,0,0,675,0
1,879.813676192962,629.813676192962,925,879.813676192962
2,416.591402460563,166.591402460563,925,416.591402460563
0,0,0,675,0
0,0,0,675,0
1,344.091956288343,94.0919562883426,925,344.091956288343
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,199.392115676261,0,874.392115676261,199.392115676261
0,0,0,675,0
0,0,0,675,0
1,673.763255503538,423.763255503538,925,673.763255503538
2,1043.45792501025,793.457925010252,925,1043.45792501025
3,915.264038628661,665.264038628661,925,915.264038628661
1,233.223839964374,0,908.223839964374,233.223839964374
1,738.453155594377,488.453155594377,925,738.453155594377
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
3,1049.70114717364,799.701147173639,925,1049.70114717364
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,222.009325044515,0,897.009325044515,222.009325044515
0,0,0,675,0
1,205.492028519237,0,880.492028519237,205.492028519237
3,1283.48784451092,1033.48784451092,925,1283.48784451092
1,1727.9891630392,1477.9891630392,925,1727.9891630392
1,149.923132287141,0,824.923132287141,149.923132287141
1,107.639401465937,0,782.639401465937,107.639401465937
0,0,0,675,0
0,0,0,675,0
2,1110.3601449996,860.360144999599,925,1110.3601449996
3,1295.73454316698,1045.73454316698,925,1295.73454316698
0,0,0,675,0
1,353.648960933247,103.648960933247,925,353.648960933247
0,0,0,675,0
1,302.800997982713,52.8009979827127,925,302.800997982713
1,384.695014152343,134.695014152343,925,384.695014152343
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,1617.17243547266,1367.17243547266,925,1617.17243547266
0,0,0,675,0
0,0,0,675,0
1,346.348386766294,96.3483867662938,925,346.348386766294
0,0,0,675,0
1,84.2789359812641,0,759.278935981264,84.2789359812641
0,0,0,675,0
0,0,0,675,0
3,1056.46571235131,806.46571235131,925,1056.46571235131
1,205.372315693237,0,880.372315693237,205.372315693237
0,0,0,675,0
1,527.462273219538,277.462273219538,925,527.462273219538
0,0,0,675,0
2,1002.53070399097,752.53070399097,925,1002.53070399097
0,0,0,675,0
0,0,0,675,0
2,318.187261964283,68.1872619642835,925,318.187261964283
2,289.182476067347,39.1824760673467,925,289.182476067347
0,0,0,675,0
4,1890.17491257551,1640.17491257551,925,1890.17491257551
1,333.849332756781,83.849332756781,925,333.849332756781
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,575.705297709937,325.705297709937,925,575.705297709937
0,0,0,675,0
0,0,0,675,0
1,64.0297528053324,0,739.029752805332,64.0297528053324
1,217.510729316188,0,892.510729316188,217.510729316188
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,595.094799098664,345.094799098664,925,595.094799098664
0,0,0,675,0
0,0,0,675,0
1,481.027255813958,231.027255813958,925,481.027255813958
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,524.990969466846,274.990969466846,925,524.990969466846
0,0,0,675,0
1,118.10551964333,0,793.10551964333,118.10551964333
0,0,0,675,0
2,1010.96427965259,760.964279652595,925,1010.96427965259
0,0,0,675,0
1,622.64428669175,372.64428669175,925,622.64428669175
0,0,0,675,0
2,2289.30860714686,2039.30860714686,925,2289.30860714686
1,315.101140712129,65.1011407121294,925,315.101140712129
3,789.341022963957,539.341022963957,925,789.341022963957
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
3,1050.30595501544,800.305955015441,925,1050.30595501544
1,142.48625994312,0,817.48625994312,142.48625994312
0,0,0,675,0
0,0,0,675,0
3,1279.62966891824,1029.62966891824,925,1279.62966891824
0,0,0,675,0
0,0,0,675,0
1,179.175387982162,0,854.175387982162,179.175387982162
1,85.8047570938378,0,760.804757093838,85.8047570938378
0,0,0,675,0
0,0,0,675,0
2,669.395437051111,419.395437051111,925,669.395437051111
2,1580.52164139668,1330.52164139668,925,1580.52164139668
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,273.363904105338,23.3639041053377,925,273.363904105338
1,457.947677145849,207.947677145849,925,457.947677145849
1,344.481442180702,94.4814421807024,925,344.481442180702
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,762.643274086602,512.643274086602,925,762.643274086602
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,495.527499388346,245.527499388346,925,495.527499388346
0,0,0,675,0
1,1550.95143594601,1300.95143594601,925,1550.95143594601
1,257.542072165844,7.54207216584433,925,257.542072165844
1,182.542732667152,0,857.542732667152,182.542732667152
0,0,0,675,0
1,191.311547391797,0,866.311547391797,191.311547391797
1,188.708689026764,0,863.708689026764,188.708689026764
2,1016.03696883579,766.03696883579,925,1016.03696883579
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,269.835318136646,19.8353181366459,925,269.835318136646
2,563.847934340937,313.847934340937,925,563.847934340937
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,988.317908823879,738.317908823879,925,988.317908823879
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,524.18131031427,274.18131031427,925,524.18131031427
1,417.450415513868,167.450415513868,925,417.450415513868
2,445.295638990626,195.295638990626,925,445.295638990626
0,0,0,675,0
1,865.15287314678,615.15287314678,925,865.15287314678
0,0,0,675,0
1,504.392655274435,254.392655274435,925,504.392655274435
0,0,0,675,0
1,94.9324740873516,0,769.932474087352,94.9324740873516
0,0,0,675,0
0,0,0,675,0
2,814.76537388507,564.76537388507,925,814.76537388507
1,285.176605241097,35.1766052410971,925,285.176605241097
1,278.546494939547,28.5464949395471,925,278.546494939547
1,552.857533431206,302.857533431206,925,552.857533431206
4,2337.82817458696,2087.82817458696,925,2337.82817458696
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,4456.98089714141,4206.98089714141,925,4456.98089714141
1,400.738654845639,150.738654845639,925,400.738654845639
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,192.293374807936,0,867.293374807936,192.293374807936
0,0,0,675,0
1,314.818239170666,64.8182391706658,925,314.818239170666
2,857.539291623186,607.539291623186,925,857.539291623186
0,0,0,675,0
0,0,0,675,0
2,628.591117024818,378.591117024818,925,628.591117024818
1,131.977292258292,0,806.977292258292,131.977292258292
0,0,0,675,0
0,0,0,675,0
2,310.512508692196,60.5125086921955,925,310.512508692196
1,485.142417270968,235.142417270968,925,485.142417270968
1,461.641309500349,211.641309500349,925,461.641309500349
0,0,0,675,0
0,0,0,675,0
1,266.117141890934,16.1171418909342,925,266.117141890934
1,859.372575036798,609.372575036798,925,859.372575036798
1,557.964599395301,307.964599395301,925,557.964599395301
0,0,0,675,0
1,385.993744165703,135.993744165703,925,385.993744165703
0,0,0,675,0
2,545.061193535955,295.061193535955,925,545.061193535955
1,176.410500049509,0,851.410500049509,176.410500049509
0,0,0,675,0
2,376.260283367974,126.260283367974,925,376.260283367974
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,401.684406154076,151.684406154076,925,401.684406154076
2,624.281692956689,374.281692956689,925,624.281692956689
0,0,0,675,0
3,2396.07340667487,2146.07340667487,925,2396.07340667487
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,405.501664357885,155.501664357885,925,405.501664357885
0,0,0,675,0
3,1687.69019492405,1437.69019492405,925,1687.69019492405
2,353.586958279196,103.586958279196,925,353.586958279196
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,1256.41196286333,1006.41196286333,925,1256.41196286333
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,363.606222775113,113.606222775113,925,363.606222775113
1,271.491736051481,21.4917360514808,925,271.491736051481
0,0,0,675,0
1,806.304553541667,556.304553541667,925,806.304553541667
1,421.157894222788,171.157894222788,925,421.157894222788
1,291.226128047013,41.2261280470127,925,291.226128047013
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,352.756374724437,102.756374724437,925,352.756374724437
1,1008.84244570788,758.842445707878,925,1008.84244570788
1,142.062318206664,0,817.062318206664,142.062318206664
1,917.501477601673,667.501477601673,925,917.501477601673
1,308.11217742424,58.1121774242401,925,308.11217742424
0,0,0,675,0
0,0,0,675,0
2,784.712669059201,534.712669059201,925,784.712669059201
1,113.573735966071,0,788.573735966071,113.573735966071
0,0,0,675,0
1,587.954328328843,337.954328328843,925,587.954328328843
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,425.836463560582,175.836463560582,925,425.836463560582
1,583.970695136614,333.970695136614,925,583.970695136614
2,3177.39019321229,2927.39019321229,925,3177.39019321229
2,464.438275981097,214.438275981097,925,464.438275981097
0,0,0,675,0
2,1741.23313560868,1491.23313560868,925,1741.23313560868
0,0,0,675,0
0,0,0,675,0
1,367.587638368762,117.587638368762,925,367.587638368762
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,563.518926019424,313.518926019424,925,563.518926019424
1,285.72528312558,35.7252831255798,925,285.72528312558
0,0,0,675,0
0,0,0,675,0
1,103.556916482251,0,778.556916482251,103.556916482251
2,1018.62827711373,768.628277113728,925,1018.62827711373
3,1579.83233993611,1329.83233993611,925,1579.83233993611
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,513.47357516797,263.47357516797,925,513.47357516797
1,346.84917566936,96.8491756693599,925,346.84917566936
1,489.773950292032,239.773950292032,925,489.773950292032
1,184.747970438455,0,859.747970438455,184.747970438455
0,0,0,675,0
0,0,0,675,0
2,651.110364422013,401.110364422013,925,651.110364422013
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,317.614590439478,67.6145904394778,925,317.614590439478
1,315.432232942157,65.4322329421569,925,315.432232942157
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,212.6267536623,0,887.6267536623,212.6267536623
0,0,0,675,0
0,0,0,675,0
1,338.331534142141,88.3315341421406,925,338.331534142141
0,0,0,675,0
1,97.2196896299277,0,772.219689629928,97.2196896299277
1,778.78649986085,528.78649986085,925,778.78649986085
0,0,0,675,0
3,1253.03926348474,1003.03926348474,925,1253.03926348474
0,0,0,675,0
1,254.585173500122,4.5851735001217,925,254.585173500122
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,227.501667803023,0,902.501667803023,227.501667803023
0,0,0,675,0
1,165.548217376751,0,840.548217376751,165.548217376751
0,0,0,675,0
1,315.1514184364,65.1514184364002,925,315.1514184364
1,414.991046403305,164.991046403305,925,414.991046403305
0,0,0,675,0
0,0,0,675,0
1,278.984418080556,28.9844180805564,925,278.984418080556
1,832.059746477904,582.059746477904,925,832.059746477904
0,0,0,675,0
1,681.056658365864,431.056658365864,925,681.056658365864
2,879.044556384358,629.044556384358,925,879.044556384358
0,0,0,675,0
0,0,0,675,0
1,193.708436452539,0,868.708436452539,193.708436452539
0,0,0,675,0
1,1183.12092602321,933.120926023215,925,1183.12092602321
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,545.276356167612,295.276356167612,925,545.276356167612
0,0,0,675,0
3,925.361394410805,675.361394410805,925,925.361394410805
1,337.66906616511,87.6690661651097,925,337.66906616511
0,0,0,675,0
3,871.614676687866,621.614676687866,925,871.614676687866
2,648.972412201769,398.972412201769,925,648.972412201769
1,181.355020090061,0,856.355020090061,181.355020090061
2,543.277052568168,293.277052568168,925,543.277052568168
1,1190.35862045013,940.358620450129,925,1190.35862045013
1,1009.80761706651,759.807617066508,925,1009.80761706651
3,1332.98736333876,1082.98736333876,925,1332.98736333876
1,243.77534318547,0,918.77534318547,243.77534318547
0,0,0,675,0
3,929.610029558726,679.610029558726,925,929.610029558726
1,309.252340799749,59.2523407997493,925,309.252340799749
0,0,0,675,0
1,613.663069735329,363.663069735329,925,613.663069735329
